Supplier,Domain,Product,Catalog #,Type,Band #,MW (kDa),Total Bands,Display Color,Color Hex,Relative Intensity,Reference Band,GenePad Ladder ID,Product URL,PDF
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",3,25,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",4,35,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",5,40,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",6,55,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",7,70,10,red,#dc2626,1.55,true,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",8,100,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",9,130,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~180 kDa (Tri-Color Prestained),WJ107 / WJ107L,"Prestained, three-color",10,180,10,blue,#2563eb,1,false,protein-epizyme-wj107,https://www.epizyme.cn/Products/Details/25016,pdfs/Epizyme_WJ107_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",1,15,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",2,20,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",3,25,9,red,#dc2626,1.55,true,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",4,35,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",5,40,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",6,50,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",7,70,9,red,#dc2626,1.55,true,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",8,100,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 15 kDa~150 kDa (Dual-Color Prestained),WJ101 / WJ101L,"Prestained, dual-color",9,150,9,blue,#2563eb,1,false,protein-epizyme-wj101,https://www.epizyme.cn/Products/Details/1070,pdfs/Epizyme_WJ101_manual.pdf
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",1,10,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",2,15,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",3,20,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",4,25,11,red,#dc2626,1.55,true,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",5,35,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",6,40,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",7,50,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",8,70,11,red,#dc2626,1.55,true,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",9,100,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",10,150,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10 kDa~250 kDa (Dual-Color Prestained),WJ102 / WJ102L,"Prestained, dual-color",11,250,11,blue,#2563eb,1,false,protein-epizyme-wj102,https://www.epizyme.cn/Products/Details/1071,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",1,10,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",2,15,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",3,20,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",4,25,11,green,#16a34a,1.55,true,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",5,35,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",6,40,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",7,50,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",8,70,11,red,#dc2626,1.55,true,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",9,100,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",10,150,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,三色预染蛋白Marker 10 kDa~250 kDa (Tri-Color Prestained),WJ103 / WJ103L,"Prestained, three-color",11,250,11,blue,#2563eb,1,false,protein-epizyme-wj103,https://www.epizyme.cn/Products/Details/1073,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",1,10,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",2,15,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",3,20,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",4,25,11,green,#16a34a,1.55,true,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",5,35,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",6,40,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",7,50,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",8,70,11,green,#16a34a,1.55,true,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",9,100,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",10,150,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染蛋白Marker 10kDa~250kDa (近红外荧光成像),WJ106 / WJ106L,"Prestained, dual-color, NIR",11,250,11,blue,#2563eb,1,false,protein-epizyme-wj106,https://www.epizyme.cn/Products/Details/1072,说明书 171527059154.pdf (与WJ101同册)
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",1,1.2,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",2,4.2,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",3,7.5,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",4,15,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",5,20,7,green,#16a34a,1.55,true,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",6,30,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,双色预染低分子量蛋白分子量标准 1.2~40 kDa (Tricine),WJ402 / WJ402L,"Prestained, dual-color, low-MW",7,40,7,blue,#2563eb,1,false,protein-epizyme-wj402,https://www.epizyme.cn/Products/Details/26632,pdfs/Epizyme_WJ402_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,1,10,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,2,15,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,3,20,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,4,25,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,5,35,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,6,50,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,7,70,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,8,100,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,9,150,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
Epizyme,epizyme.cn,非预染蛋白Marker (Unstained Protein Ladder),WJ201,Unstained,10,235,10,gray,#334155,1,false,protein-epizyme-wj201,https://www.epizyme.cn/Products/Details/1075,pdfs/Epizyme_WJ201_manual.pdf
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,1,10,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,2,15,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,3,25,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,4,35,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,5,40,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,6,55,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,7,70,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,8,100,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,9,130,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,10,180,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (group page),PM008-R500G / PM008-R500M,Prestained,11,245,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-group.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,1,10,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,2,15,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,3,25,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,4,35,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,5,40,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,6,55,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,7,70,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,8,100,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,9,130,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,10,180,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,BLUelf Prestained Protein Ladder (500 µl),PM008-R500G,Prestained,11,245,11,unknown,,,,,https://www.froggabio.com/globalstoreview/bluelf-prestained-protein-ladder-pm008-r500g.html,
FroggaBio,froggabio.com,IRIS11 Prestained Protein Ladder,IRIS11,Prestained,1,10,11,unknown,,,,,https://www.froggabio.com/globalstoreview/iris11-prestained-protein-ladder-1.html,
FroggaBio,froggabio.com,IRIS11 Prestained Protein Ladder,IRIS11,Prestained,2,15,11,unknown,,,,,https://www.froggabio.com/globalstoreview/iris11-prestained-protein-ladder-1.html,
FroggaBio,froggabio.com,IRIS11 Prestained Protein Ladder,IRIS11,Prestained,3,25,11,unknown,,,,,https://www.froggabio.com/globalstoreview/iris11-prestained-protein-ladder-1.html,
